,id_api,name,playName,wikidataId,normalizedGenre,libretto,firstAuthor,title_api,subtitle,numOfCoAuthors,maxDegreeIds,numOfSegments,numOfActs,numOfSpeakers,numOfSpeakersMale,numOfSpeakersFemale,numOfSpeakersUnknown,numOfPersonGroups,numOfP,numOfL,wikipediaLinkCount,wordCountText,wordCountSp,wordCountStage,yearWritten,yearPremiered,yearPrinted,yearNormalized,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,averageDegree,density,averageClustering,size,maxDegree,numConnectedComponents,numEdges,diameter,averagePathLength,stage_to_speech,num_id,title_auth_meta,pubdate,auth_name,gender,nation1,nation2,ethnicity,playtype,genre1,genre2,genre3,title.1,pubdate.1,auth_name.1,gender.1,nation1.1,nation2.1,ethnicity.1,playtype.1,genre1.1,genre2.1,genre3.1,id_auth_meta
225,am426,bunner-h-c-henry-cuyler-the-seven-old-ladies-of,bunner-h-c-henry-cuyler-the-seven-old-ladies-of,,,False,"Bunner, H. C. (Henry Cuyler)",The Seven Old Ladies of Lavender Town,,0,several characters,2,2,19,0,0,0,0,128,61,,4211,3675,524,,,1910,1910.0,,,,,,16.94736842105263,0.9415204678362571,0.9724802201582381,19.0,18.0,1.0,161.0,2.0,1.058479532163742,0.14258503401360545,426,The Seven Old Ladies of Lavender Town,1910.0,"Bunner, H. C. (Henry Cuyler), 1855-1896.",M,American,North American,unknown,verse,Opera,Musical,unknown,The Seven Old Ladies of Lavender Town,1910.0,"Bunner, H. C. (Henry Cuyler), 1855-1896.",M,American,North American,unknown,verse,Opera,Musical,unknown,426.0
226,am423,burk-john-daly-bethlem-gabor-lord-of-transylvania,burk-john-daly-bethlem-gabor-lord-of-transylvania,,,False,"Burk, John Daly","Bethlem Gabor, Lord of Transylvania (1807)",,0,several characters,9,3,12,0,0,0,0,279,33,,12263,11629,1225,,,1807,1807.0,,,,,,5.5,0.5,0.801984126984126,12.0,8.0,1.0,33.0,3.0,1.59090909090909,0.1053400980307851,423,"Bethlem Gabor, Lord of Transylvania (1807)",1807.0,"Burk, John Daly, d. 1808",M,American,Irish,unknown,prose,Drama,History,unknown,"Bethlem Gabor, Lord of Transylvania (1807)",1807.0,"Burk, John Daly, d. 1808",M,American,Irish,unknown,prose,Drama,History,unknown,423.0
227,am424,burk-john-daly-bunker-hill,burk-john-daly-bunker-hill,,,False,"Burk, John Daly",Bunker-Hill (1797),,0,generalwarren,10,5,12,0,0,0,0,0,1233,,10670,9677,527,,,1797,1797.0,,,,,,5.5,0.5,0.7375661375661371,12.0,10.0,1.0,33.0,3.0,1.53030303030303,0.05445902655781751,424,Bunker-Hill (1797),1797.0,"Burk, John Daly, d. 1808",M,American,Irish,unknown,verse,History,Tragedy,unknown,Bunker-Hill (1797),1797.0,"Burk, John Daly, d. 1808",M,American,Irish,unknown,verse,History,Tragedy,unknown,424.0
228,am421,burnett-frances-hodgson-esmeralda,burnett-frances-hodgson-esmeralda,,,False,"Burnett, Frances Hodgson",Esmeralda,,0,rogers|est,4,4,19,0,0,0,0,898,0,,23350,22164,4389,,,1909,1909.0,,,,,,11.789473684210526,0.6549707602339181,0.8746214913397571,19.0,18.0,1.0,112.0,2.0,1.345029239766082,0.19802382241472657,421,Esmeralda,1909.0,"Burnett, Frances Hodgson, 1849-1924",M,British,English,unknown,verse,Comedy,unknown,unknown,Esmeralda,1909.0,"Burnett, Frances Hodgson, 1849-1924",M,British,English,unknown,verse,Comedy,unknown,unknown,421.0
229,am422,burnett-frances-hodgson-little-lord-fauntleroy,burnett-frances-hodgson-little-lord-fauntleroy,,,False,"Burnett, Frances Hodgson",Little Lord Fauntleroy,,0,mrserrol|cedricerrol|mrhavisham,3,3,14,0,0,0,0,944,0,,24802,24438,3228,,,1889,1889.0,,,,,,10.142857142857142,0.7802197802197801,0.9034965034965031,14.0,13.0,1.0,71.0,2.0,1.219780219780219,0.13208936901546772,422,Little Lord Fauntleroy,1889.0,"Burnett, Frances Hodgson, 1849-1924",F,British,English,unknown,verse,Dramatisation of novel,Drama,unknown,Little Lord Fauntleroy,1889.0,"Burnett, Frances Hodgson, 1849-1924",F,British,English,unknown,verse,Dramatisation of novel,Drama,unknown,422.0
230,am420,burnett-frances-hodgson-the-little-princess,burnett-frances-hodgson-the-little-princess,,,False,"Burnett, Frances Hodgson",The Little Princess,,0,missminchin|sara,3,3,25,0,0,0,0,720,53,,18699,17037,5013,,,1921,1921.0,,,,,,16.4,0.683333333333333,0.8984739982949701,25.0,24.0,1.0,205.0,2.0,1.316666666666666,0.2942419440042261,420,The Little Princess,1921.0,"Burnett, Frances Hodgson, 1849-1924",F,British,English,unknown,verse,Dramatisation of novel,unknown,unknown,The Little Princess,1921.0,"Burnett, Frances Hodgson, 1849-1924",F,British,English,unknown,verse,Dramatisation of novel,unknown,unknown,420.0
231,am419,calhoun-a-r-alfred-rochefort-the-color-guard,calhoun-a-r-alfred-rochefort-the-color-guard,,,False,"Calhoun, A. R. (Alfred Rochefort)",The Color Guard (1870),,0,bobmason,16,5,42,0,0,0,0,366,84,,15983,14356,1683,,,1870,1870.0,,,,,,11.571428571428571,0.28222996515679405,0.831497336018803,42.0,31.0,2.0,243.0,3.0,1.7865853658536581,0.11723321259403734,419,The Color Guard (1870),1870.0,"Calhoun, A. R. (Alfred Rochefort), b. 1844",M,American,North American,unknown,verse,Civil War,Drama,unknown,The Color Guard (1870),1870.0,"Calhoun, A. R. (Alfred Rochefort), b. 1844",M,American,North American,unknown,verse,Civil War,Drama,unknown,419.0
232,am416,calvert-george-henry-brangonar,calvert-george-henry-brangonar,,,False,"Calvert, George Henry",Brangonar,,0,brangonar,19,5,35,0,0,0,0,65,1679,,15790,14462,1264,,,,,,,,,,10.057142857142857,0.29579831932773104,0.814029816649473,35.0,24.0,1.0,176.0,4.0,1.835294117647058,0.08740146591066243,416,Brangonar,,"Calvert, George Henry, 1803-1889",M,American,North American,unknown,verse,unknown,unknown,unknown,Brangonar,,"Calvert, George Henry, 1803-1889",M,American,North American,unknown,verse,unknown,unknown,unknown,416.0
233,am417,calvert-george-henry-count-julian,calvert-george-henry-count-julian,,,False,"Calvert, George Henry",Count Julian (1840),,0,rupert,16,5,10,0,0,0,0,0,1762,,14138,13912,368,,,1840,1840.0,,,,,,6.4,0.711111111111111,0.8238888888888881,10.0,9.0,1.0,32.0,2.0,1.288888888888889,0.02645198389879241,417,Count Julian (1840),1840.0,"Calvert, George Henry, 1803-1889",M,American,North American,unknown,verse,Tragedy,unknown,unknown,Count Julian (1840),1840.0,"Calvert, George Henry, 1803-1889",M,American,North American,unknown,verse,Tragedy,unknown,unknown,417.0
234,am414,calvert-george-henry-like-unto-like,calvert-george-henry-like-unto-like,,,False,"Calvert, George Henry",Like unto Like (1856),,0,roberto,9,3,12,0,0,0,0,43,969,,8993,8678,313,,,1856,1856.0,,,,,,8.666666666666666,0.7878787878787871,0.8806397306397301,12.0,11.0,1.0,52.0,2.0,1.212121212121212,0.03606821848352155,414,Like unto Like (1856),1856.0,"Calvert, George Henry, 1803-1889",M,American,North American,unknown,verse,Comedy,unknown,unknown,Like unto Like (1856),1856.0,"Calvert, George Henry, 1803-1889",M,American,North American,unknown,verse,Comedy,unknown,unknown,414.0
235,am412,calvert-george-henry-mirabeau,calvert-george-henry-mirabeau,,,False,"Calvert, George Henry",Mirabeau [1883],,0,mirabeau,16,3,46,0,0,0,0,45,1568,,13888,13232,687,,,,,,,,,,7.869565217391305,0.17487922705314002,0.864746245791225,46.0,24.0,2.0,181.0,4.0,2.106299212598425,0.05191958887545345,412,Mirabeau [1883],,"Calvert, George Henry, 1803-1889",M,American,North American,unknown,verse,unknown,unknown,unknown,Mirabeau [1883],,"Calvert, George Henry, 1803-1889",M,American,North American,unknown,verse,unknown,unknown,unknown,412.0
236,am413,calvert-george-henry-washington,calvert-george-henry-washington,,,False,"Calvert, George Henry",Washington (1840),,0,oldofficer,1,1,1,0,0,0,0,0,67,,510,506,0,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,413,Washington (1840),1840.0,Landmark Anthologies,X,unknown,unknown,unknown,verse,unknown,unknown,unknown,Washington (1840),1840.0,Landmark Anthologies,X,unknown,unknown,unknown,verse,unknown,unknown,unknown,413.0
237,am411,campbell-bartley-theodore-fairfax,campbell-bartley-theodore-fairfax,,,False,"Campbell, Bartley Theodore",Fairfax,,0,mrsmarrigold|websterwinne|drguyongaylord,5,5,15,0,0,0,0,1058,32,,18953,18526,2912,,,1942,1942.0,,,,,,8.933333333333334,0.638095238095238,0.8861131461131461,15.0,14.0,1.0,67.0,2.0,1.361904761904762,0.15718449746302493,411,Fairfax,1942.0,"Campbell, Bartley Theodore, 1843-1888",M,American,North American,unknown,verse,Drama,unknown,unknown,Fairfax,1942.0,"Campbell, Bartley Theodore, 1843-1888",M,American,North American,unknown,verse,Drama,unknown,unknown,411.0
238,am410,campbell-bartley-theodore-little-sunshine,campbell-bartley-theodore-little-sunshine,,,False,"Campbell, Bartley Theodore",Little Sunshine,,0,lilydavis,9,5,26,0,0,0,0,922,2,,21372,19709,2279,,,1877,1877.0,,,,,,12.153846153846153,0.48615384615384605,0.824967496562053,26.0,23.0,1.0,158.0,3.0,1.5384615384615379,0.11563245217920746,410,Little Sunshine,1877.0,"Campbell, Bartley Theodore, 1843-1888",M,American,North American,unknown,verse,Dramatisation of novel,Melodrama,unknown,Little Sunshine,1877.0,"Campbell, Bartley Theodore, 1843-1888",M,American,North American,unknown,verse,Dramatisation of novel,Melodrama,unknown,410.0
239,am407,campbell-bartley-theodore-my-partner,campbell-bartley-theodore-my-partner,,,False,"Campbell, Bartley Theodore",My Partner,,0,several characters,4,4,16,0,0,0,0,902,0,,21433,20044,4644,,,1942,1942.0,,,,,,14.5,0.9666666666666661,0.9738095238095231,16.0,15.0,1.0,116.0,2.0,1.033333333333333,0.23169028138096187,407,My Partner,1942.0,"Campbell, Bartley Theodore, 1843-1888",M,American,North American,unknown,verse,Frontier,Drama,unknown,My Partner,1942.0,"Campbell, Bartley Theodore, 1843-1888",M,American,North American,unknown,verse,Frontier,Drama,unknown,407.0
240,am409,campbell-bartley-theodore-the-galley-slave,campbell-bartley-theodore-the-galley-slave,,,False,"Campbell, Bartley Theodore",The Galley Slave,,0,several characters,5,5,13,0,0,0,0,1010,0,,18653,18240,2720,,,1942,1942.0,,,,,,10.461538461538462,0.871794871794871,0.9300699300699301,13.0,12.0,1.0,68.0,2.0,1.128205128205128,0.14912280701754385,409,The Galley Slave,1942.0,"Campbell, Bartley Theodore, 1843-1888",M,American,North American,unknown,verse,Drama,Comedy,unknown,The Galley Slave,1942.0,"Campbell, Bartley Theodore, 1843-1888",M,American,North American,unknown,verse,Drama,Comedy,unknown,409.0
241,am408,campbell-bartley-theodore-the-virginian,campbell-bartley-theodore-the-virginian,,,False,"Campbell, Bartley Theodore",The Virginian,,0,several characters,5,5,11,0,0,0,0,1093,0,,48311,16669,1623,,,1942,1942.0,,,,,,8.727272727272727,0.872727272727272,0.9181818181818181,11.0,10.0,1.0,48.0,2.0,1.127272727272727,0.09736636870838082,408,The Virginian,1942.0,"Campbell, Bartley Theodore, 1843-1888",M,American,North American,unknown,verse,Frontier,Domestic,Drama,The Virginian,1942.0,"Campbell, Bartley Theodore, 1843-1888",M,American,North American,unknown,verse,Frontier,Domestic,Drama,408.0
242,am406,cannon-charles-james-better-late-than-never,cannon-charles-james-better-late-than-never,,,False,"Cannon, Charles James",Better Late Than Never (1857),,0,several characters,6,2,14,0,0,0,0,39,1042,,10103,9827,355,,,1857,1857.0,,,,,,10.142857142857142,0.7802197802197801,0.9320346320346311,14.0,12.0,1.0,71.0,3.0,1.23076923076923,0.036124961839829044,406,Better Late Than Never (1857),1857.0,"Cannon, Charles James, 1800-1860",M,American,North American,unknown,verse,Comedy,unknown,unknown,Better Late Than Never (1857),1857.0,"Cannon, Charles James, 1800-1860",M,American,North American,unknown,verse,Comedy,unknown,unknown,406.0
243,am405,cannon-charles-james-dolores,cannon-charles-james-dolores,,,False,"Cannon, Charles James",Dolores (1857),,0,dolores,15,5,25,0,0,0,0,60,1458,,14178,13629,698,,,1857,1857.0,,,,,,8.96,0.373333333333333,0.801514041514041,25.0,21.0,1.0,112.0,4.0,1.776666666666666,0.05121432240076308,405,Dolores (1857),1857.0,"Cannon, Charles James, 1800-1860",M,American,North American,unknown,prose,Tragedy,unknown,unknown,Dolores (1857),1857.0,"Cannon, Charles James, 1800-1860",M,American,North American,unknown,prose,Tragedy,unknown,unknown,405.0
244,am403,cannon-charles-james-the-oath-of-office,cannon-charles-james-the-oath-of-office,,,False,"Cannon, Charles James",The Oath of Office (1854),,0,tirlogh,14,5,16,0,0,0,0,0,1761,,15670,14896,1176,,,1854,1854.0,,,,,,10.0,0.6666666666666661,0.8625801282051281,16.0,15.0,1.0,80.0,2.0,1.333333333333333,0.07894736842105263,403,The Oath of Office (1854),1854.0,"Cannon, Charles James, 1800-1860",M,American,North American,unknown,verse,Tragedy,unknown,unknown,The Oath of Office (1854),1854.0,"Cannon, Charles James, 1800-1860",M,American,North American,unknown,verse,Tragedy,unknown,unknown,403.0
245,am398,channing-william-ellery-the-fatal-passion,channing-william-ellery-the-fatal-passion,,,False,"Channing, William Ellery",The Fatal Passion (1967),,0,ches|hen,7,2,7,0,0,0,0,0,348,,3049,2943,104,,,,,,,,,,3.428571428571428,0.5714285714285711,0.785714285714285,7.0,5.0,1.0,12.0,2.0,1.428571428571428,0.03533809038396194,398,The Fatal Passion (1967),1967.0,"Channing, William Ellery, 1817-1901",M,American,North American,unknown,verse,unknown,unknown,unknown,The Fatal Passion (1967),1967.0,"Channing, William Ellery, 1817-1901",M,American,North American,unknown,verse,unknown,unknown,unknown,398.0
246,am396,chivers-t-h-thomas-holley-charles-stuart-prince-of-wales,chivers-t-h-thomas-holley-charles-stuart-prince-of-wales,,,False,"Chivers, T. H. (Thomas Holley)",Charles Stuart Prince of Wales,,0,,21,5,0,0,0,0,0,0,0,,22347,0,1168,,,1980,1980.0,,,,,,,,,0.0,,,,,,inf,396,Charles Stuart Prince of Wales,1980.0,"Chivers, T. H. (Thomas Holley), 1809-1858",M,American,North American,unknown,verse,History,Romance,Verse Drama,Charles Stuart Prince of Wales,1980.0,"Chivers, T. H. (Thomas Holley), 1809-1858",M,American,North American,unknown,verse,History,Romance,Verse Drama,396.0
247,am397,chivers-t-h-thomas-holley-conrad-and-eudora,chivers-t-h-thomas-holley-conrad-and-eudora,,,False,"Chivers, T. H. (Thomas Holley)",Conrad and Eudora (1834),,0,conrad,19,5,23,0,0,0,0,0,2883,,25857,25028,1308,,,1834,1834.0,,,,,,6.173913043478261,0.280632411067193,0.818691453474062,23.0,16.0,1.0,71.0,3.0,1.91699604743083,0.052261467156784404,397,Conrad and Eudora (1834),1834.0,"Chivers, T. H. (Thomas Holley), 1809-1858",M,American,North American,unknown,verse,Tragedy,unknown,unknown,Conrad and Eudora (1834),1834.0,"Chivers, T. H. (Thomas Holley), 1809-1858",M,American,North American,unknown,verse,Tragedy,unknown,unknown,397.0
248,am394,chivers-t-h-thomas-holley-count-julian,chivers-t-h-thomas-holley-count-julian,,,False,"Chivers, T. H. (Thomas Holley)",Count Julian,,0,,18,5,0,0,0,0,0,0,0,,18761,0,1255,,,1980,1980.0,,,,,,,,,0.0,,,,,,inf,394,Count Julian,1980.0,"Chivers, T. H. (Thomas Holley), 1809-1858",M,American,North American,unknown,verse,Tragedy,Verse Drama,unknown,Count Julian,1980.0,"Chivers, T. H. (Thomas Holley), 1809-1858",M,American,North American,unknown,verse,Tragedy,Verse Drama,unknown,394.0
249,am395,chivers-t-h-thomas-holley-leoni,chivers-t-h-thomas-holley-leoni,,,False,"Chivers, T. H. (Thomas Holley)",Leoni,,0,,21,5,0,0,0,0,0,0,0,,13490,0,734,,,1980,1980.0,,,,,,,,,0.0,,,,,,inf,395,Leoni,1980.0,"Chivers, T. H. (Thomas Holley), 1809-1858",M,American,North American,unknown,verse,Tragedy,Verse Drama,unknown,Leoni,1980.0,"Chivers, T. H. (Thomas Holley), 1809-1858",M,American,North American,unknown,verse,Tragedy,Verse Drama,unknown,395.0
250,am393,chivers-t-h-thomas-holley-osceola,chivers-t-h-thomas-holley-osceola,,,False,"Chivers, T. H. (Thomas Holley)",Osceola,,0,,21,5,0,0,0,0,0,0,0,,12968,0,830,,,1980,1980.0,,,,,,,,,0.0,,,,,,inf,393,Osceola,1980.0,"Chivers, T. H. (Thomas Holley), 1809-1858",M,American,North American,unknown,verse,Tragedy,Verse Drama,History,Osceola,1980.0,"Chivers, T. H. (Thomas Holley), 1809-1858",M,American,North American,unknown,verse,Tragedy,Verse Drama,History,393.0
251,am392,clapp-william-warland-la-fiammina,clapp-william-warland-la-fiammina,,,False,"Clapp, William Warland",La Fiammina (1857),,1,several characters,7,4,11,0,0,0,0,573,0,,15847,15225,1005,,,1857,1857.0,,,,,,9.272727272727273,0.927272727272727,0.9434343434343431,11.0,10.0,1.0,51.0,2.0,1.072727272727272,0.06600985221674877,392,La Fiammina (1857),1857.0,"Clapp, William Warland, 1826-1891",M,American,North American,unknown,prose,unknown,unknown,unknown,La Fiammina (1857),1857.0,"Clapp, William Warland, 1826-1891",M,American,North American,unknown,prose,unknown,unknown,unknown,392.0
252,am391,cockings-george-the-conquest-of-canada,cockings-george-the-conquest-of-canada,,,False,"Cockings, George",The Conquest of Canada (1766),,0,wolfe,22,5,36,0,0,0,0,0,2262,,19786,17559,1305,,,1766,1766.0,,,,,,5.888888888888889,0.16825396825396802,0.7855246786619331,36.0,18.0,4.0,106.0,4.0,1.981072555205047,0.0743208610968734,391,The Conquest of Canada (1766),1766.0,"Cockings, George, d. 1802",M,American,British,unknown,verse,Tragedy,History,unknown,The Conquest of Canada (1766),1766.0,"Cockings, George, d. 1802",M,American,British,unknown,verse,Tragedy,History,unknown,391.0
253,am390,cohan-george-m-george-michael-broadway-jones,cohan-george-m-george-michael-broadway-jones,,,False,"Cohan, George M. (George Michael)",Broadway Jones,,0,jackson|wallace,4,4,19,0,0,0,0,1600,0,,29895,28439,7056,,,1923,1923.0,,,,,,13.578947368421053,0.75438596491228,0.898036664058335,19.0,18.0,1.0,129.0,2.0,1.245614035087719,0.2481099898027357,390,Broadway Jones,1923.0,"Cohan, George M. (George Michael), 1878-1942",M,American,North American,unknown,verse,Comedy,unknown,unknown,Broadway Jones,1923.0,"Cohan, George M. (George Michael), 1878-1942",M,American,North American,unknown,verse,Comedy,unknown,unknown,390.0
254,am389,conway-h-j-dred,conway-h-j-dred,,,False,"Conway, H. J.",Dred (1856),,0,tomtit,20,4,30,0,0,0,0,738,79,,22921,19848,3739,,,1856,1856.0,,,,,,12.133333333333333,0.418390804597701,0.823935381669127,30.0,26.0,1.0,182.0,3.0,1.616091954022988,0.18838170092704554,389,Dred (1856),1856.0,"Conway, H. J., 1800-1860",M,American,North American,unknown,prose,Drama,unknown,unknown,Dred (1856),1856.0,"Conway, H. J., 1800-1860",M,American,North American,unknown,prose,Drama,unknown,unknown,389.0
255,am387,conway-h-j-hiram-hireout,conway-h-j-hiram-hireout,,,False,"Conway, H. J.",Hiram Hireout (1868?),,0,several characters,3,1,9,0,0,0,0,281,6,,9511,8907,873,,,1868,1868.0,,,,,,8.0,1.0,1.0,9.0,8.0,1.0,36.0,1.0,1.0,0.09801279892219603,387,Hiram Hireout (1868?),1868.0,"Conway, H. J., 1800-1860",M,American,North American,unknown,prose,Farce,unknown,unknown,Hiram Hireout (1868?),1868.0,"Conway, H. J., 1800-1860",M,American,North American,unknown,prose,Farce,unknown,unknown,387.0
256,am388,conway-h-j-the-battle-of-stillwater,conway-h-j-the-battle-of-stillwater,,,False,"Conway, H. J.",The Battle of Stillwater,,0,uzzialputnam,14,3,14,0,0,0,0,316,16,,14181,12741,2730,,,1942,1942.0,,,,,,8.714285714285714,0.6703296703296701,0.8603134960277811,14.0,13.0,1.0,61.0,2.0,1.329670329670329,0.21426889569107604,388,The Battle of Stillwater,1942.0,"Conway, H. J., 1800-1860",M,American,North American,unknown,verse,Melodrama,unknown,unknown,The Battle of Stillwater,1942.0,"Conway, H. J., 1800-1860",M,American,North American,unknown,verse,Melodrama,unknown,unknown,388.0
257,am386,cook-will-marion-jes-lak-white-foks,cook-will-marion-jes-lak-white-foks,,,False,"Cook, Will Marion","""Jes Lak White Fo'ks""",,0,several characters,1,0,9,0,0,0,0,32,124,,2214,1927,324,,,1900,1900.0,,,,,,8.0,1.0,1.0,9.0,8.0,1.0,36.0,1.0,1.0,0.16813700051894137,386,"""Jes Lak White Fo'ks""",1900.0,"Cook, Will Marion",M,American,North American,African-American,verse,Comic Opera,Black Minstrel Show,Musical Farce,"""Jes Lak White Fo'ks""",1900.0,"Cook, Will Marion",M,American,North American,African-American,verse,Comic Opera,Black Minstrel Show,Musical Farce,386.0
258,am385,cranch-christopher-pearse-ariel-and-caliban,cranch-christopher-pearse-ariel-and-caliban,,,False,"Cranch, Christopher Pearse",Ariel and Caliban (1887),,0,caliban|ariel,5,6,2,0,0,0,0,0,383,,3441,3128,98,,,,,,,,,,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.03132992327365729,385,Ariel and Caliban (1887),1887.0,"Cranch, Christopher Pearse, 1813-1892",M,American,North American,unknown,verse,unknown,unknown,unknown,Ariel and Caliban (1887),1887.0,"Cranch, Christopher Pearse, 1813-1892",M,American,North American,unknown,verse,unknown,unknown,unknown,385.0
259,am384,crawford-f-marion-francis-marion-francesca-da-rimini,crawford-f-marion-francis-marion-francesca-da-rimini,,,False,"Crawford, F. Marion (Francis Marion)",Francesca da Rimini,,0,francesca,20,5,20,0,0,0,0,758,2,,19051,13344,3855,,,1980,1980.0,,,,,,5.8,0.305263157894736,0.8165268065268061,20.0,14.0,1.0,58.0,4.0,1.952631578947368,0.28889388489208634,384,Francesca da Rimini,1980.0,"Crawford, F. Marion (Francis Marion), 1854-1909",M,American,Italian,unknown,verse,History,Drama,unknown,Francesca da Rimini,1980.0,"Crawford, F. Marion (Francis Marion), 1854-1909",M,American,Italian,unknown,verse,History,Drama,unknown,384.0
260,am383,crothers-rachel-a-mans-world,crothers-rachel-a-mans-world,,,False,"Crothers, Rachel",A Man's World,,0,several characters,4,4,10,0,0,0,0,1163,14,,22581,21569,3644,,,1915,1915.0,,,,,,9.0,1.0,1.0,10.0,9.0,1.0,45.0,1.0,1.0,0.16894617274792526,383,A Man's World,1915.0,"Crothers, Rachel, 1878-1958",F,American,North American,unknown,verse,Drama,unknown,unknown,A Man's World,1915.0,"Crothers, Rachel, 1878-1958",F,American,North American,unknown,verse,Drama,unknown,unknown,383.0
261,am381,crothers-rachel-criss-cross,crothers-rachel-criss-cross,,,False,"Crothers, Rachel",Criss Cross,,0,ann|cecil|jack,1,0,3,0,0,0,0,111,4,,2886,2512,624,,,1904,1904.0,,,,,,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.2484076433121019,381,Criss Cross,1904.0,"Crothers, Rachel, 1878-1958",F,American,North American,unknown,verse,One-act,unknown,unknown,Criss Cross,1904.0,"Crothers, Rachel, 1878-1958",F,American,North American,unknown,verse,One-act,unknown,unknown,381.0
262,am382,crothers-rachel-he-and-she,crothers-rachel-he-and-she,,,False,"Crothers, Rachel",He and She,,0,several characters,3,3,17,0,0,0,0,1298,0,,24952,22860,2828,,,1917,1917.0,,,,,,12.705882352941176,0.794117647058823,0.9039215686274511,17.0,16.0,1.0,108.0,2.0,1.205882352941176,0.1237095363079615,382,He and She,1917.0,"Crothers, Rachel, 1878-1958",F,American,North American,unknown,verse,Drama,unknown,unknown,He and She,1917.0,"Crothers, Rachel, 1878-1958",F,American,North American,unknown,verse,Drama,unknown,unknown,382.0
263,am379,crothers-rachel-the-heart-of-paddy-whack,crothers-rachel-the-heart-of-paddy-whack,,,False,"Crothers, Rachel",The Heart of Paddy Whack,,0,several characters,3,3,18,0,0,0,0,1375,0,,29440,27810,3418,,,1925,1925.0,,,,,,14.88888888888889,0.8758169934640521,0.921058679882209,18.0,17.0,1.0,134.0,2.0,1.124183006535947,0.1229054297015462,379,The Heart of Paddy Whack,1925.0,"Crothers, Rachel, 1878-1958",F,American,North American,unknown,verse,Comedy,unknown,unknown,The Heart of Paddy Whack,1925.0,"Crothers, Rachel, 1878-1958",F,American,North American,unknown,verse,Comedy,unknown,unknown,379.0
264,am380,crothers-rachel-the-rector,crothers-rachel-the-rector,,,False,"Crothers, Rachel",The Rector,,0,several characters,1,0,9,0,0,0,0,267,0,,7556,6954,1745,,,1925,1925.0,,,,,,8.0,1.0,1.0,9.0,8.0,1.0,36.0,1.0,1.0,0.25093471383376476,380,The Rector,1925.0,"Crothers, Rachel, 1878-1958",F,American,North American,unknown,verse,One-act,unknown,unknown,The Rector,1925.0,"Crothers, Rachel, 1878-1958",F,American,North American,unknown,verse,One-act,unknown,unknown,380.0
265,am378,custis-george-washington-parke-the-indian-prophecy,custis-george-washington-parke-the-indian-prophecy,,,False,"Custis, George Washington Parke",The Indian Prophecy (1828),,0,several characters,6,2,9,0,0,0,0,134,0,,9107,6697,394,,,1828,1828.0,,,,,,7.333333333333333,0.9166666666666661,0.94047619047619,9.0,8.0,1.0,33.0,2.0,1.083333333333333,0.05883231297595939,378,The Indian Prophecy (1828),1828.0,"Custis, George Washington Parke, 1781-1857",M,American,North American,unknown,prose,Drama,History,unknown,The Indian Prophecy (1828),1828.0,"Custis, George Washington Parke, 1781-1857",M,American,North American,unknown,prose,Drama,History,unknown,378.0
266,am376,daly-augustin-a-flash-of-lightning,daly-augustin-a-flash-of-lightning,,,False,"Daly, Augustin",A Flash of Lightning,,0,skiffley|bessie,10,4,26,0,0,0,0,1068,0,,26384,23157,5961,,,1885,1885.0,,,,,,11.846153846153847,0.47384615384615303,0.8370018562713251,26.0,21.0,1.0,154.0,3.0,1.581538461538461,0.2574167638295116,376,A Flash of Lightning,1885.0,"Daly, Augustin, 1838-1899",M,American,North American,unknown,verse,Melodrama,unknown,unknown,A Flash of Lightning,1885.0,"Daly, Augustin, 1838-1899",M,American,North American,unknown,verse,Melodrama,unknown,unknown,376.0
267,am377,daly-augustin-a-legend-of-norwood,daly-augustin-a-legend-of-norwood,,,False,"Daly, Augustin","A Legend of ""Norwood;""",,0,barton|alice|boy,6,4,39,0,0,0,0,804,0,,19020,16588,4376,,,1867,1867.0,,,,,,20.205128205128204,0.531713900134952,0.8757716909329871,39.0,38.0,1.0,394.0,2.0,1.468286099865047,0.2638051603568845,377,"A Legend of ""Norwood;""",1867.0,"Daly, Augustin, 1838-1899",M,American,North American,unknown,verse,Dramatisation of novel,Comedy,unknown,"A Legend of ""Norwood;""",1867.0,"Daly, Augustin, 1838-1899",M,American,North American,unknown,verse,Dramatisation of novel,Comedy,unknown,377.0
268,am374,daly-augustin-a-midsummer-nights-dream,daly-augustin-a-midsummer-nights-dream,,,False,"Daly, Augustin",A Midsummer Night's Dream,,0,several characters,6,5,34,0,0,0,0,130,1355,,19044,13583,1408,,,1888,1888.0,,,,,,20.823529411764707,0.6310160427807481,0.8930588058230081,34.0,33.0,1.0,354.0,2.0,1.368983957219251,0.10365898549657661,374,A Midsummer Night's Dream,1888.0,"Daly, Augustin, 1838-1899",M,American,North American,unknown,verse,Comedy,Verse Drama,unknown,A Midsummer Night's Dream,1888.0,"Daly, Augustin, 1838-1899",M,American,North American,unknown,verse,Comedy,Verse Drama,unknown,374.0
